Timestamp,CPU_Usage,RAM_Usage,GPU_Usage
2024-08-07 14:57:56.523689,1.4,68.1,0.0
2024-08-07 14:57:57.627619,0.9,68.1,0.0
2024-08-07 14:57:58.727267,1.7,68.2,0.0
2024-08-07 14:57:59.818941,0.8,68.2,0.0
2024-08-07 14:58:00.922041,0.4,68.2,0.0
2024-08-07 14:58:02.026551,0.8,68.3,0.0
2024-08-07 14:58:03.132596,1.1,68.4,0.0
2024-08-07 14:58:04.240565,0.6,68.4,0.0
2024-08-07 14:58:05.338992,0.7,68.2,0.0
2024-08-07 14:58:06.439573,1.3,68.4,0.0
2024-08-07 14:58:07.541389,0.5,68.2,0.0
2024-08-07 14:58:08.648715,0.3,68.3,0.0
2024-08-07 14:58:09.757586,2.1,68.3,0.0
2024-08-07 14:58:10.854660,1.4,68.3,0.0
2024-08-07 14:58:11.953670,0.4,68.3,0.0
2024-08-07 14:58:13.055716,1.0,68.2,0.0
2024-08-07 14:58:14.163678,0.6,68.1,0.0
2024-08-07 14:58:15.275713,0.8,68.2,0.0
2024-08-07 14:58:16.376784,0.3,68.2,0.0
2024-08-07 14:58:17.479505,1.1,68.2,0.0
2024-08-07 14:58:18.578564,0.5,68.2,0.0
2024-08-07 14:58:19.686787,1.4,68.2,0.0
2024-08-07 14:58:20.786235,0.1,68.2,0.0
2024-08-07 14:58:21.885406,1.2,68.2,0.0
2024-08-07 14:58:22.989187,0.3,68.2,0.0
2024-08-07 14:58:24.094174,0.9,68.2,0.0
2024-08-07 14:58:25.200347,1.0,68.2,0.0
2024-08-07 14:58:26.305865,0.7,68.2,0.0
2024-08-07 14:58:27.413752,0.8,68.2,0.0
2024-08-07 14:58:28.511193,0.7,68.2,0.0
2024-08-07 14:58:29.610869,0.7,68.4,0.0
2024-08-07 14:58:30.710770,0.3,68.2,0.0
2024-08-07 14:58:31.799871,1.7,68.2,0.0
2024-08-07 14:58:32.896708,0.4,68.3,0.0
2024-08-07 14:58:33.997377,1.0,68.3,0.0
2024-08-07 14:58:35.102570,0.8,68.2,0.0
2024-08-07 14:58:36.204245,0.4,68.3,0.0
2024-08-07 14:58:37.314651,0.8,68.2,0.0
2024-08-07 14:58:38.414293,0.5,68.2,0.0
2024-08-07 14:58:39.510891,0.5,68.2,0.0
2024-08-07 14:58:40.608521,0.8,68.2,0.0
2024-08-07 14:58:41.716306,0.8,68.3,0.0
2024-08-07 14:58:42.815248,0.3,68.3,0.0
2024-08-07 14:58:43.913292,1.1,68.3,0.0
2024-08-07 14:58:45.016083,1.6,68.2,0.0
2024-08-07 14:58:46.123313,0.5,68.2,0.0
2024-08-07 14:58:47.229966,1.7,68.2,0.0
2024-08-07 14:58:48.331660,0.3,68.2,0.0
2024-08-07 14:58:49.430739,0.5,68.2,0.0
2024-08-07 14:58:50.536370,1.3,68.2,0.0
2024-08-07 14:58:51.629135,5.0,68.1,4.0
2024-08-07 14:58:52.735471,5.1,68.4,5.0
2024-08-07 14:58:53.831018,3.6,67.4,5.0
2024-08-07 14:58:54.926225,10.4,67.6,12.0
2024-08-07 14:58:56.031044,5.7,67.6,1.0
2024-08-07 14:58:57.142177,5.3,67.6,6.0
2024-08-07 14:58:58.268739,4.4,67.7,6.0
2024-08-07 14:58:59.369324,3.8,68.0,2.0
2024-08-07 14:59:00.474243,2.2,67.8,1.0
2024-08-07 14:59:01.571886,0.9,67.8,1.0
2024-08-07 14:59:02.681067,0.7,67.8,0.0
2024-08-07 14:59:03.784736,0.9,67.8,0.0
2024-08-07 14:59:04.895541,0.6,67.7,0.0
2024-08-07 14:59:06.007399,3.1,67.9,1.0
2024-08-07 14:59:07.106376,5.7,68.8,6.0
2024-08-07 14:59:08.213734,6.0,69.0,3.0
2024-08-07 14:59:09.332798,4.7,69.0,8.0
2024-08-07 14:59:10.431772,4.4,69.0,7.000000000000001
2024-08-07 14:59:11.557765,7.0,69.1,5.0
2024-08-07 14:59:12.669926,2.0,69.2,3.0
2024-08-07 14:59:13.791834,7.9,69.3,5.0
2024-08-07 14:59:14.916011,5.5,69.3,4.0
2024-08-07 14:59:16.030066,8.4,69.4,4.0
2024-08-07 14:59:17.130184,4.8,69.4,5.0
2024-08-07 14:59:18.236304,2.8,69.4,7.000000000000001
2024-08-07 14:59:19.341020,5.2,69.5,0.0
2024-08-07 14:59:20.452356,2.7,69.6,1.0
2024-08-07 14:59:21.554933,5.6,69.7,6.0
2024-08-07 14:59:22.659926,8.6,69.7,4.0
2024-08-07 14:59:23.764315,5.7,69.7,3.0
2024-08-07 14:59:24.868273,5.3,69.6,4.0
2024-08-07 14:59:25.968855,3.6,69.6,5.0
2024-08-07 14:59:27.076428,3.0,69.7,1.0
2024-08-07 14:59:28.173108,3.7,69.7,4.0
2024-08-07 14:59:29.275504,1.1,69.5,1.0
2024-08-07 14:59:30.384185,4.1,69.7,5.0
2024-08-07 14:59:31.492060,2.8,69.6,3.0
2024-08-07 14:59:32.590003,6.8,69.6,4.0
2024-08-07 14:59:33.695276,6.8,69.5,1.0
2024-08-07 14:59:34.804269,4.8,69.4,3.0
2024-08-07 14:59:35.926830,2.2,69.5,0.0
2024-08-07 14:59:37.042698,5.3,69.9,6.0
2024-08-07 14:59:38.145680,1.4,69.9,7.000000000000001
2024-08-07 14:59:39.262598,3.6,70.0,7.000000000000001
2024-08-07 14:59:40.368175,5.8,70.0,1.0
2024-08-07 14:59:41.469343,8.1,70.0,3.0
2024-08-07 14:59:42.574505,2.2,70.0,2.0
2024-08-07 14:59:43.668199,1.2,69.9,1.0
2024-08-07 14:59:44.786768,3.7,69.9,0.0
2024-08-07 14:59:45.885732,4.8,69.9,0.0
2024-08-07 14:59:46.993075,3.6,69.8,0.0
2024-08-07 14:59:48.092294,2.2,69.7,0.0
2024-08-07 14:59:49.207823,4.5,69.9,6.0
2024-08-07 14:59:50.333244,2.4,70.4,6.0
2024-08-07 14:59:51.431378,2.5,70.7,0.0
2024-08-07 14:59:52.544149,1.4,70.8,0.0
2024-08-07 14:59:53.662113,2.3,70.8,6.0
2024-08-07 14:59:54.759600,2.5,70.8,0.0
2024-08-07 14:59:55.857911,2.8,70.8,0.0
2024-08-07 14:59:56.973182,3.5,70.9,3.0
2024-08-07 14:59:58.081886,4.4,71.0,1.0
2024-08-07 14:59:59.208512,3.8,70.9,5.0
2024-08-07 15:00:00.323143,4.1,71.3,3.0
2024-08-07 15:00:01.435274,1.5,71.2,0.0
2024-08-07 15:00:02.538758,1.7,70.9,6.0
2024-08-07 15:00:03.666924,4.2,70.9,9.0
2024-08-07 15:00:04.787183,5.1,71.2,9.0
2024-08-07 15:00:05.898217,3.6,71.1,3.0
2024-08-07 15:00:07.027974,1.8,71.2,7.000000000000001
2024-08-07 15:00:08.133829,3.1,71.2,3.0
2024-08-07 15:00:09.237766,2.2,71.0,0.0
2024-08-07 15:00:10.338185,0.8,70.9,1.0
2024-08-07 15:00:11.439233,1.8,71.0,0.0
2024-08-07 15:00:12.544560,0.5,70.9,0.0
2024-08-07 15:00:13.644458,1.9,70.7,0.0
2024-08-07 15:00:14.740167,0.8,70.8,0.0
2024-08-07 15:00:15.831678,1.2,70.8,0.0
2024-08-07 15:00:16.927615,1.1,70.8,0.0
2024-08-07 15:00:18.027391,1.2,70.9,0.0
2024-08-07 15:00:19.142658,0.4,70.9,0.0
2024-08-07 15:00:20.246167,1.4,70.9,0.0
2024-08-07 15:00:21.350662,3.4,69.7,0.0
2024-08-07 15:00:22.450820,2.3,69.8,0.0
2024-08-07 15:00:23.552880,1.0,69.7,0.0
2024-08-07 15:00:24.649404,0.9,69.7,0.0
2024-08-07 15:00:25.748371,0.7,69.6,0.0
2024-08-07 15:00:26.843927,0.5,69.7,0.0
2024-08-07 15:00:27.949440,1.3,69.7,0.0
2024-08-07 15:00:29.055858,0.1,69.7,0.0
2024-08-07 15:00:30.160302,0.7,69.7,0.0
2024-08-07 15:00:31.262507,1.2,69.8,0.0
2024-08-07 15:00:32.367535,1.2,69.8,0.0
2024-08-07 15:00:33.469933,0.4,69.7,0.0
2024-08-07 15:00:34.573069,0.8,69.7,1.0
2024-08-07 15:00:35.676755,1.4,69.8,0.0
2024-08-07 15:00:36.775656,1.1,69.8,0.0
2024-08-07 15:00:37.868033,0.9,69.7,0.0
2024-08-07 15:00:38.972675,1.3,69.7,0.0
2024-08-07 15:00:40.074448,0.9,69.6,0.0
2024-08-07 15:00:41.176188,0.8,69.6,0.0
2024-08-07 15:00:42.276760,0.4,69.6,0.0
2024-08-07 15:00:43.383534,0.6,69.6,0.0
2024-08-07 15:00:44.483895,0.4,69.7,0.0
2024-08-07 15:00:45.591456,1.0,69.5,0.0
2024-08-07 15:00:46.696726,0.9,69.6,0.0
2024-08-07 15:00:47.807010,4.3,69.6,5.0
2024-08-07 15:00:48.913411,4.0,69.6,2.0
2024-08-07 15:00:50.031212,4.9,69.6,0.0
2024-08-07 15:00:51.133195,4.0,69.6,8.0
2024-08-07 15:00:52.246037,2.1,69.6,6.0
2024-08-07 15:00:53.368992,3.2,69.6,3.0
2024-08-07 15:00:54.487358,2.3,69.5,10.0
2024-08-07 15:00:55.588781,1.6,69.6,0.0
2024-08-07 15:00:56.706057,0.4,69.5,0.0
2024-08-07 15:00:57.813802,2.1,69.5,7.000000000000001
2024-08-07 15:00:58.917737,6.1,69.6,0.0
2024-08-07 15:01:00.018864,1.7,69.7,0.0
2024-08-07 15:01:01.122578,1.3,69.6,0.0
2024-08-07 15:01:02.236431,1.6,69.7,0.0
2024-08-07 15:01:03.336054,2.3,69.6,0.0
2024-08-07 15:01:04.435615,1.6,69.6,0.0
2024-08-07 15:01:05.538546,3.1,69.9,0.0
2024-08-07 15:01:06.642534,0.9,69.6,0.0
2024-08-07 15:01:07.757257,6.3,69.7,10.0
2024-08-07 15:01:08.865049,6.2,69.7,10.0
2024-08-07 15:01:09.972584,3.1,69.8,10.0
2024-08-07 15:01:11.070146,2.5,69.7,1.0
2024-08-07 15:01:12.177012,4.9,69.8,10.0
2024-08-07 15:01:13.277869,1.3,69.7,0.0
2024-08-07 15:01:14.401044,5.9,70.3,7.000000000000001
2024-08-07 15:01:15.541470,2.6,70.5,7.000000000000001
2024-08-07 15:01:16.654611,3.8,70.7,0.0
2024-08-07 15:01:17.762153,5.5,70.7,8.0
2024-08-07 15:01:18.879006,2.6,70.9,4.0
2024-08-07 15:01:19.977684,0.8,70.9,0.0
2024-08-07 15:01:21.078937,4.0,70.6,7.000000000000001
2024-08-07 15:01:22.184277,4.2,70.5,9.0
2024-08-07 15:01:23.288892,1.0,70.7,0.0
2024-08-07 15:01:24.396866,1.7,70.5,0.0
2024-08-07 15:01:25.503733,3.0,70.5,1.0
2024-08-07 15:01:26.607077,1.3,70.4,0.0
2024-08-07 15:01:27.709070,0.8,70.4,0.0
2024-08-07 15:01:28.809880,0.8,70.4,0.0
2024-08-07 15:01:29.913963,0.5,70.3,0.0
2024-08-07 15:01:31.011740,1.7,70.3,0.0
2024-08-07 15:01:32.118731,3.6,69.8,0.0
2024-08-07 15:01:33.216983,2.9,69.8,0.0
2024-08-07 15:01:34.328582,1.2,69.8,0.0
2024-08-07 15:01:35.434892,2.6,69.7,0.0
2024-08-07 15:01:36.543775,1.2,69.4,0.0
2024-08-07 15:01:37.637757,1.2,69.5,0.0
2024-08-07 15:01:38.737655,0.6,69.5,0.0
2024-08-07 15:01:39.830652,0.8,69.5,0.0
2024-08-07 15:01:40.931932,0.8,69.5,0.0
2024-08-07 15:01:42.034517,2.8,69.4,6.0
2024-08-07 15:01:43.137885,2.2,69.5,0.0
2024-08-07 15:01:44.244719,5.1,69.1,0.0
2024-08-07 15:01:45.351688,2.2,69.2,0.0
2024-08-07 15:01:46.466608,1.4,69.4,0.0
2024-08-07 15:01:47.579490,1.2,69.4,0.0
2024-08-07 15:01:48.686667,1.0,69.4,0.0
2024-08-07 15:01:49.786739,1.0,69.7,0.0
2024-08-07 15:01:50.887144,0.9,69.4,0.0
2024-08-07 15:01:51.993516,1.4,69.5,0.0
2024-08-07 15:01:53.094171,1.6,69.2,0.0
2024-08-07 15:01:54.196843,1.3,69.3,0.0
2024-08-07 15:01:55.302544,0.8,69.2,0.0
2024-08-07 15:01:56.404489,1.3,69.2,0.0
2024-08-07 15:01:57.499299,0.8,69.3,0.0
2024-08-07 15:01:58.601260,0.3,69.3,0.0
2024-08-07 15:01:59.701297,1.7,69.3,0.0
2024-08-07 15:02:00.800415,1.3,69.3,0.0
2024-08-07 15:02:01.906497,0.9,69.2,0.0
2024-08-07 15:02:03.006045,1.2,69.2,0.0
2024-08-07 15:02:04.101373,0.8,69.2,0.0
2024-08-07 15:02:05.200899,2.2,69.2,0.0
2024-08-07 15:02:06.312215,0.9,69.2,0.0
2024-08-07 15:02:07.413029,0.8,69.2,0.0
2024-08-07 15:02:08.518023,0.5,69.2,0.0
2024-08-07 15:02:09.618066,1.7,69.3,0.0
2024-08-07 15:02:10.720101,0.9,69.2,0.0
2024-08-07 15:02:11.831102,1.2,69.3,0.0
2024-08-07 15:02:12.932524,1.3,69.4,0.0
2024-08-07 15:02:14.037250,0.1,69.2,0.0
2024-08-07 15:02:15.136831,0.9,69.3,0.0
2024-08-07 15:02:16.249149,0.3,69.4,0.0
2024-08-07 15:02:17.348619,0.8,69.5,0.0
2024-08-07 15:02:18.450043,0.7,69.5,0.0
2024-08-07 15:02:19.549147,1.2,69.5,0.0
2024-08-07 15:02:20.655941,1.3,69.3,0.0
2024-08-07 15:02:21.754856,0.3,69.3,0.0
2024-08-07 15:02:22.857067,1.3,69.4,0.0
2024-08-07 15:02:23.959320,0.5,69.3,0.0
2024-08-07 15:02:25.051372,0.8,69.2,0.0
2024-08-07 15:02:26.151684,1.3,69.3,0.0
2024-08-07 15:02:27.249970,1.3,69.3,0.0
2024-08-07 15:02:28.353128,1.2,69.3,0.0
2024-08-07 15:02:29.464144,0.4,69.3,0.0
2024-08-07 15:02:30.556021,2.5,69.3,0.0
2024-08-07 15:02:31.663944,2.2,68.4,0.0
2024-08-07 15:02:32.762997,1.2,68.3,0.0
2024-08-07 15:02:33.855923,1.2,68.3,0.0
2024-08-07 15:02:34.978713,2.0,68.3,0.0
2024-08-07 15:02:36.079246,1.4,68.6,0.0
2024-08-07 15:02:37.184021,1.9,68.3,0.0
2024-08-07 15:02:38.304198,1.8,68.3,8.0
2024-08-07 15:02:39.418474,6.1,68.3,6.0
2024-08-07 15:02:40.528845,3.7,68.3,4.0
2024-08-07 15:02:41.640122,0.9,68.3,0.0
2024-08-07 15:02:42.739272,1.0,68.5,0.0
2024-08-07 15:02:43.834577,0.8,68.4,0.0
2024-08-07 15:02:44.932127,1.6,68.4,0.0
2024-08-07 15:02:46.032373,0.8,68.4,0.0
2024-08-07 15:02:47.132198,1.7,68.4,5.0
2024-08-07 15:02:48.238307,0.4,68.3,0.0
2024-08-07 15:02:49.337705,3.3,68.3,9.0
2024-08-07 15:02:50.442912,1.2,68.3,5.0
2024-08-07 15:02:51.547703,2.7,68.3,11.0
2024-08-07 15:02:52.656283,1.4,68.4,1.0
2024-08-07 15:02:53.757489,3.5,68.4,4.0
2024-08-07 15:02:54.848212,4.5,68.4,0.0
2024-08-07 15:02:55.945194,2.5,68.4,1.0
2024-08-07 15:02:57.044155,1.3,68.4,0.0
2024-08-07 15:02:58.144212,3.9,68.4,0.0
2024-08-07 15:02:59.266375,3.3,68.4,0.0
2024-08-07 15:03:00.373220,2.5,68.4,0.0
2024-08-07 15:03:01.478431,1.6,68.4,0.0
2024-08-07 15:03:02.616875,3.8,69.2,11.0
2024-08-07 15:03:03.732289,5.9,69.9,3.0
2024-08-07 15:03:04.822708,3.1,69.9,0.0
2024-08-07 15:03:05.918367,1.6,69.9,3.0
2024-08-07 15:03:07.022270,1.5,69.8,0.0
2024-08-07 15:03:08.143642,3.5,69.9,0.0
2024-08-07 15:03:09.260777,4.3,70.2,6.0
2024-08-07 15:03:10.352611,2.2,70.2,6.0
2024-08-07 15:03:11.480984,4.5,70.0,6.0
2024-08-07 15:03:12.575415,2.0,70.0,1.0
2024-08-07 15:03:13.687827,2.0,70.0,0.0
2024-08-07 15:03:14.782790,2.0,69.9,0.0
2024-08-07 15:03:15.892413,2.1,70.0,1.0
2024-08-07 15:03:16.991633,2.0,69.9,0.0
2024-08-07 15:03:18.089835,1.2,70.1,1.0
2024-08-07 15:03:19.192240,0.1,70.1,0.0
2024-08-07 15:03:20.316220,1.0,70.1,0.0
2024-08-07 15:03:21.428139,2.6,70.0,0.0
2024-08-07 15:03:22.536102,0.6,70.1,0.0
2024-08-07 15:03:23.633452,2.5,70.1,1.0
2024-08-07 15:03:24.737004,1.8,69.9,0.0
2024-08-07 15:03:25.843141,0.8,69.9,0.0
2024-08-07 15:03:26.939605,0.8,69.9,0.0
2024-08-07 15:03:28.054423,2.2,70.0,0.0
2024-08-07 15:03:29.168302,7.6,70.5,4.0
2024-08-07 15:03:30.292189,1.1,70.7,1.0
2024-08-07 15:03:31.401457,4.4,71.1,5.0
2024-08-07 15:03:32.494066,2.5,71.2,6.0
2024-08-07 15:03:33.586708,2.2,71.2,0.0
2024-08-07 15:03:34.687316,1.0,71.1,0.0
2024-08-07 15:03:35.784872,2.5,70.7,0.0
2024-08-07 15:03:36.882001,2.6,69.9,0.0
2024-08-07 15:03:38.028450,1.2,70.0,0.0
2024-08-07 15:03:39.136348,0.8,69.9,0.0
2024-08-07 15:03:40.236743,0.5,69.9,0.0
2024-08-07 15:03:41.336686,0.8,69.8,0.0
2024-08-07 15:03:42.427079,0.8,69.8,0.0
2024-08-07 15:03:43.550341,0.4,69.8,1.0
2024-08-07 15:03:44.650830,0.4,69.8,0.0
2024-08-07 15:03:45.758450,1.8,69.8,0.0
2024-08-07 15:03:46.860293,1.5,69.8,0.0
2024-08-07 15:03:47.969668,0.9,69.8,0.0
2024-08-07 15:03:49.069440,2.1,69.8,0.0
2024-08-07 15:03:50.167532,0.8,69.8,0.0
2024-08-07 15:03:51.273848,0.1,69.8,0.0
2024-08-07 15:03:52.367386,0.5,69.9,0.0
2024-08-07 15:03:53.473317,2.2,69.8,0.0
2024-08-07 15:03:54.565181,1.1,69.8,0.0
2024-08-07 15:03:55.663263,0.3,69.8,0.0
2024-08-07 15:03:56.761524,1.3,69.9,0.0
2024-08-07 15:03:57.862493,1.3,69.9,0.0
2024-08-07 15:03:58.960126,2.6,69.8,0.0
2024-08-07 15:04:00.061744,0.5,69.8,0.0
2024-08-07 15:04:01.163525,2.0,69.8,0.0
2024-08-07 15:04:02.271041,3.4,70.0,1.0
2024-08-07 15:04:03.371233,0.8,70.0,1.0
2024-08-07 15:04:04.483978,2.1,70.0,0.0
2024-08-07 15:04:05.590717,7.6,69.9,3.0
2024-08-07 15:04:06.712556,3.7,70.0,5.0
2024-08-07 15:04:07.853444,8.0,70.1,9.0
2024-08-07 15:04:08.965923,3.8,71.1,6.0
